Page Name	Page URL	Ad Group ID	Ad ID	Ad Text	Photo/Video ID	Ad Impressions	Ad Impressions Range high	Ad Impressions Range low	Ad Impressions Range avg	Ad Group Age Gender Reach 18-24 female	Ad Group Age Gender Reach 18-24 male	Ad Group Age Gender Reach 18-24 unknown	Ad Group Age Gender Reach 25-34 female	Ad Group Age Gender Reach 25-34 male	Ad Group Age Gender Reach 25-34 unknown	Ad Group Age Gender Reach 35-44 female	Ad Group Age Gender Reach 35-44 male	Ad Group Age Gender Reach 35-44 unknown	Ad Group Age Gender Reach 45-54 female	Ad Group Age Gender Reach 45-54 male	Ad Group Age Gender Reach 45-54 unknown	Ad Group Age Gender Reach 55-64 female	Ad Group Age Gender Reach 55-64 male	Ad Group Age Gender Reach 55-64 unknown	Ad Group Age Gender Reach 65+ female	Ad Group Age Gender Reach 65+ male	Ad Group Age Gender Reach 65+ unknown	Ad Group Age Gender Reach Avg Volume 18-24 female	Ad Group Age Gender Reach Avg Volume 18-24 male	Ad Group Age Gender Reach Avg Volume 18-24 unknown	Ad Group Age Gender Reach Avg Volume 25-34 female	Ad Group Age Gender Reach Avg Volume 25-34 male	Ad Group Age Gender Reach Avg Volume 25-34 unknown	Ad Group Age Gender Reach Avg Volume 35-44 female	Ad Group Age Gender Reach Avg Volume 35-44 male	Ad Group Age Gender Reach Avg Volume 35-44 unknown	Ad Group Age Gender Reach Avg Volume 45-54 female	Ad Group Age Gender Reach Avg Volume 45-54 male	Ad Group Age Gender Reach Avg Volume 45-54 unknown	Ad Group Age Gender Reach Avg Volume 55-64 female	Ad Group Age Gender Reach Avg Volume 55-64 male	Ad Group Age Gender Reach Avg Volume 55-64 unknown	Ad Group Age Gender Reach Avg Volume 65+ female	Ad Group Age Gender Reach Avg Volume 65+ male	Ad Group Age Gender Reach Avg Volume 65+ unknown	Ad Group Region Reach England	Ad Group Region Reach Northern Ireland	Ad Group Region Reach Scotland	Ad Group Region Reach Wales	Ad Start Date	Ad Start Date String	Ad End Date	Ad End Date String
Vote Leave	https://www.facebook.com/voteleave/	750	2186	"How many reasons do you need to vote to leave the EU? The UK is a great nation and it's time for us to take back control - this could be our last chance! By voting leave, we will take back control of our borders and the £350 million we hand over to the EU every week. Vote Leave on 23 June! Still Undecided? Click Here for More! Vote Leave"	3019	10000-19999	19999	10000	14999	2%	1%		3%	5%	<1%	3%	5%		6%	7%	<1%	16%	18%	<1%	14%	17%	<1%	2700	2700	0	3750	3750	0	5250	5250	0	6750	6750	0	8249	8249	0	9749	9749	0	90%	2%	1%	7%	Tue May 31 2016 00:00:00 GMT+0100 (BST)	5/31/16		
Vote Leave	https://www.facebook.com/voteleave/	752	2187	"How many reasons do you need to vote to leave the EU? The UK is a great nation and it's time for us to take back control - this could be our last chance! By voting leave, we will take back control of our borders and the £350 million we hand over to the EU every week. Vote Leave on 23 June! Still Undecided? Click Here for More! Vote Leave"	3020	0-999	999	0	499	3%	2%	<1%	6%	8%	<1%	4%	4%	<1%	7%	6%	<1%	17%	16%	<1%	12%	13%	<1%	90	90	0	125	125	0	175	175	0	225	225	0	274	274	0	324	324	0	91%	2%	<1%	7%	Tue May 31 2016 00:00:00 GMT+0100 (BST)	5/31/16		
Vote Leave	https://www.facebook.com/voteleave/	752	2188	"How many reasons do you need to vote to leave the EU? The UK is a great nation and it's time for us to take back control - this could be our last chance! By voting leave, we will take back control of our borders and the £350 million we hand over to the EU every week. Vote Leave on 23 June! Still Undecided? Click Here for More! Vote Leave"	3020	1000-4999	4999	1000	2999	3%	2%	<1%	6%	8%	<1%	4%	4%	<1%	7%	6%	<1%	17%	16%	<1%	12%	13%	<1%	540	540	0	750	750	0	1050	1050	0	1350	1350	0	1649	1649	0	1949	1949	0	91%	2%	<1%	7%	Tue May 31 2016 00:00:00 GMT+0100 (BST)	5/31/16		
Vote Leave	https://www.facebook.com/voteleave/	754	2189	"Imagine how much stronger we will be, and how much more respected in the world, when we have an immigration policy that stops discriminating on the basis of whether you are an EU citizen and instead selects people on the basis of their contribution to this country. ~ Boris Johnson The British public support immigration but they want it controlled by those who they elect. They are generous but feel their generosity has been abused. They are right. On the 23 June they will get their chance to take back control. Join Me and Vote Leave on 23 June! Vote Leave"	3007	200000-499999	499999	200000	349999							8%	44%	<1%	8%	36%	<1%	<1%	2%	<1%				0	0	0	0	0	0	122500	122500	0	157500	157500	0	0	192499	0	0	0	0	87%	2%	7%	4%				
Vote Leave	https://www.facebook.com/voteleave/	754	2190	"Imagine how much stronger we will be, and how much more respected in the world, when we have an immigration policy that stops discriminating on the basis of whether you are an EU citizen and instead selects people on the basis of their contribution to this country. ~ Boris Johnson The British public support immigration but they want it controlled by those who they elect. They are generous but feel their generosity has been abused. They are right. On the 23 June they will get their chance to take back control. Join Me and Vote Leave on 23 June! Vote Leave"	3007	100000-199999	199999	100000	149999							8%	44%	<1%	8%	36%	<1%	<1%	2%	<1%				0	0	0	0	0	0	52500	52500	0	67500	67500	0	0	82499	0	0	0	0	87%	2%	7%	4%				
Vote Leave	https://www.facebook.com/voteleave/	759	2191	"Turkey (population 76 million) is joining the EU. Our schools and hospitals already can't cope!"	3021	500000-999999	999999	500000	749999	2%	11%	<1%	4%	16%	<1%	3%	10%	<1%	6%	14%	<1%	8%	12%	<1%	6%	7%	<1%	135000	135000	0	187500	187500	0	262500	262500	0	337500	337500	0	412499	412499	0	487499	487499	0	86%	1%	7%	6%				
Vote Leave	https://www.facebook.com/voteleave/	759	2192	"Have you heard? British diplomats secretly discussed granting visa-free travel to the UK for more than 1m Turks, according to leaked diplomatic cables seen by The Sunday Times. EU officials are attempting to keep the deal with Turkey under wraps until after the referendum on June 23."	3022	500000-999999	999999	500000	749999	2%	11%	<1%	4%	16%	<1%	3%	10%	<1%	6%	14%	<1%	8%	12%	<1%	6%	7%	<1%	135000	135000	0	187500	187500	0	262500	262500	0	337500	337500	0	412499	412499	0	487499	487499	0	86%	1%	7%	6%				
Vote Leave	https://www.facebook.com/voteleave/	759	2193	"Have you heard? British diplomats secretly discussed granting visa-free travel to the UK for more than 1m Turks, according to leaked diplomatic cables seen by The Sunday Times. EU officials are attempting to keep the deal with Turkey under wraps until after the referendum on June 23."	3022	100000-199999	199999	100000	149999	2%	11%	<1%	4%	16%	<1%	3%	10%	<1%	6%	14%	<1%	8%	12%	<1%	6%	7%	<1%	27000	27000	0	37500	37500	0	52500	52500	0	67500	67500	0	82499	82499	0	97499	97499	0	86%	1%	7%	6%				
Vote Leave	https://www.facebook.com/voteleave/	759	2194	"Have you heard? British diplomats secretly discussed granting visa-free travel to the UK for more than 1m Turks, according to leaked diplomatic cables seen by The Sunday Times. EU officials are attempting to keep the deal with Turkey under wraps until after the referendum on June 23."	3022	500000-999999	999999	500000	749999	2%	11%	<1%	4%	16%	<1%	3%	10%	<1%	6%	14%	<1%	8%	12%	<1%	6%	7%	<1%	135000	135000	0	187500	187500	0	262500	262500	0	337500	337500	0	412499	412499	0	487499	487499	0	86%	1%	7%	6%				
Vote Leave	https://www.facebook.com/voteleave/	759	2195	"Have you heard? British diplomats secretly discussed granting visa-free travel to the UK for more than 1m Turks, according to leaked diplomatic cables seen by The Sunday Times. EU officials are attempting to keep the deal with Turkey under wraps until after the referendum on June 23."	3022	0-999	999	0	499	2%	11%	<1%	4%	16%	<1%	3%	10%	<1%	6%	14%	<1%	8%	12%	<1%	6%	7%	<1%	90	90	0	125	125	0	175	175	0	225	225	0	274	274	0	324	324	0	86%	1%	7%	6%				
Vote Leave	https://www.facebook.com/voteleave/	764	2196	"Turkey (population 76 million) is joining the EU. Our schools and hospitals already can't cope!"	3023	500000-999999	999999	500000	749999	<1%	3%	<1%	2%	7%	<1%	4%	6%	<1%	5%	8%	<1%	16%	17%	<1%	15%	13%	<1%	0	135000	0	187500	187500	0	262500	262500	0	337500	337500	0	412499	412499	0	487499	487499	0	93%	1%	2%	4%				
Vote Leave	https://www.facebook.com/voteleave/	764	2197	"Have you heard? British diplomats secretly discussed granting visa-free travel to the UK for more than 1m Turks, according to leaked diplomatic cables seen by The Sunday Times. EU officials are attempting to keep the deal with Turkey under wraps until after the referendum on June 23."	3024	500000-999999	999999	500000	749999	<1%	3%	<1%	2%	7%	<1%	4%	6%	<1%	5%	8%	<1%	16%	17%	<1%	15%	13%	<1%	0	135000	0	187500	187500	0	262500	262500	0	337500	337500	0	412499	412499	0	487499	487499	0	93%	1%	2%	4%				
Vote Leave	https://www.facebook.com/voteleave/	764	2198	"Have you heard? British diplomats secretly discussed granting visa-free travel to the UK for more than 1m Turks, according to leaked diplomatic cables seen by The Sunday Times. EU officials are attempting to keep the deal with Turkey under wraps until after the referendum on June 23."	3024	100000-199999	199999	100000	149999	<1%	3%	<1%	2%	7%	<1%	4%	6%	<1%	5%	8%	<1%	16%	17%	<1%	15%	13%	<1%	0	27000	0	37500	37500	0	52500	52500	0	67500	67500	0	82499	82499	0	97499	97499	0	93%	1%	2%	4%				
Vote Leave	https://www.facebook.com/voteleave/	764	2199	"Have you heard? British diplomats secretly discussed granting visa-free travel to the UK for more than 1m Turks, according to leaked diplomatic cables seen by The Sunday Times. EU officials are attempting to keep the deal with Turkey under wraps until after the referendum on June 23."	3024	200000-499999	499999	200000	349999	<1%	3%	<1%	2%	7%	<1%	4%	6%	<1%	5%	8%	<1%	16%	17%	<1%	15%	13%	<1%	0	63000	0	87500	87500	0	122500	122500	0	157500	157500	0	192499	192499	0	227499	227499	0	93%	1%	2%	4%				
Vote Leave	https://www.facebook.com/voteleave/	764	2200	"Have you heard? British diplomats secretly discussed granting visa-free travel to the UK for more than 1m Turks, according to leaked diplomatic cables seen by The Sunday Times. EU officials are attempting to keep the deal with Turkey under wraps until after the referendum on June 23."	3024	0-999	999	0	499	<1%	3%	<1%	2%	7%	<1%	4%	6%	<1%	5%	8%	<1%	16%	17%	<1%	15%	13%	<1%	0	90	0	125	125	0	175	175	0	225	225	0	274	274	0	324	324	0	93%	1%	2%	4%				
Vote Leave	https://www.facebook.com/voteleave/	768	2201	"How many reasons do you need to vote to leave the EU? The UK is a great nation and it's time for us to take back control - this could be our last chance! By voting leave, we will take back control of our borders and the £350 million we hand over to the EU every week. Vote Leave on 23 June! Still Undecided? Click Here for More! Vote Leave"	3025	20000-49999	49999	20000	34999	3%	1%	<1%	5%	5%	<1%	6%	5%	<1%	9%	7%	<1%	17%	15%	<1%	12%	14%	<1%	6300	6300	0	8750	8750	0	12250	12250	0	15750	15750	0	19249	19249	0	22749	22749	0	89%	2%	2%	7%	Tue May 31 2016 00:00:00 GMT+0100 (BST)	5/31/16		
Vote Leave	https://www.facebook.com/voteleave/	768	2202	"How many reasons do you need to vote to leave the EU? The UK is a great nation and it's time for us to take back control - this could be our last chance! By voting leave, we will take back control of our borders and the £350 million we hand over to the EU every week. Vote Leave on 23 June! Still Undecided? Click Here for More! Vote Leave"	3025	0-999	999	0	499	3%	1%	<1%	5%	5%	<1%	6%	5%	<1%	9%	7%	<1%	17%	15%	<1%	12%	14%	<1%	90	90	0	125	125	0	175	175	0	225	225	0	274	274	0	324	324	0	89%	2%	2%	7%	Tue May 31 2016 00:00:00 GMT+0100 (BST)	5/31/16		
Vote Leave	https://www.facebook.com/voteleave/	768	2203	"How many reasons do you need to vote to leave the EU? The UK is a great nation and it's time for us to take back control - this could be our last chance! By voting leave, we will take back control of our borders and the £350 million we hand over to the EU every week. Vote Leave on 23 June! Still Undecided? Click Here for More! Vote Leave"	3025	100000-199999	199999	100000	149999	3%	1%	<1%	5%	5%	<1%	6%	5%	<1%	9%	7%	<1%	17%	15%	<1%	12%	14%	<1%	27000	27000	0	37500	37500	0	52500	52500	0	67500	67500	0	82499	82499	0	97499	97499	0	89%	2%	2%	7%	Tue May 31 2016 00:00:00 GMT+0100 (BST)	5/31/16		
Vote Leave	https://www.facebook.com/voteleave/	768	2204	"How many reasons do you need to vote to leave the EU? The UK is a great nation and it's time for us to take back control - this could be our last chance! By voting leave, we will take back control of our borders and the £350 million we hand over to the EU every week. Vote Leave on 23 June! Still Undecided? Click Here for More! Vote Leave"	3025	10000-19999	19999	10000	14999	3%	1%	<1%	5%	5%	<1%	6%	5%	<1%	9%	7%	<1%	17%	15%	<1%	12%	14%	<1%	2700	2700	0	3750	3750	0	5250	5250	0	6750	6750	0	8249	8249	0	9749	9749	0	89%	2%	2%	7%	Tue May 31 2016 00:00:00 GMT+0100 (BST)	5/31/16		
Vote Leave	https://www.facebook.com/voteleave/	773	2205	"How many reasons do you need to vote to leave the EU? The UK is a great nation and it's time for us to take back control - this could be our last chance! By voting leave, we will take back control of our borders and the £350 million we hand over to the EU every week. Vote Leave on 23 June! Still Undecided? Click Here for More! Vote Leave"	3025	1000-4999	4999	1000	2999							18%	21%	<1%	26%	24%	<1%	4%	4%	<1%	1%	1%	<1%	0	0	0	0	0	0	1050	1050	0	1350	1350	0	1649	1649	0	1949	1949	0	90%	3%	<1%	7%	Tue May 31 2016 00:00:00 GMT+0100 (BST)	5/31/16		
Vote Leave	https://www.facebook.com/voteleave/	773	2206	"How many reasons do you need to vote to leave the EU? The UK is a great nation and it's time for us to take back control - this could be our last chance! By voting leave, we will take back control of our borders and the £350 million we hand over to the EU every week. Vote Leave on 23 June! Still Undecided? Click Here for More! Vote Leave"	3025	0-999	999	0	499							18%	21%	<1%	26%	24%	<1%	4%	4%	<1%	1%	1%	<1%	0	0	0	0	0	0	175	175	0	225	225	0	274	274	0	324	324	0	90%	3%	<1%	7%	Tue May 31 2016 00:00:00 GMT+0100 (BST)	5/31/16		
Vote Leave	https://www.facebook.com/voteleave/	773	2207	"How many reasons do you need to vote to leave the EU? The UK is a great nation and it's time for us to take back control - this could be our last chance! By voting leave, we will take back control of our borders and the £350 million we hand over to the EU every week. Vote Leave on 23 June! Still Undecided? Click Here for More! Vote Leave"	3025	20000-49999	49999	20000	34999							18%	21%	<1%	26%	24%	<1%	4%	4%	<1%	1%	1%	<1%	0	0	0	0	0	0	12250	12250	0	15750	15750	0	19249	19249	0	22749	22749	0	90%	3%	<1%	7%	Tue May 31 2016 00:00:00 GMT+0100 (BST)	5/31/16		
Vote Leave	https://www.facebook.com/voteleave/	773	2208	"How many reasons do you need to vote to leave the EU? The UK is a great nation and it's time for us to take back control - this could be our last chance! By voting leave, we will take back control of our borders and the £350 million we hand over to the EU every week. Vote Leave on 23 June! Still Undecided? Click Here for More! Vote Leave"	3025	0-999	999	0	499							18%	21%	<1%	26%	24%	<1%	4%	4%	<1%	1%	1%	<1%	0	0	0	0	0	0	175	175	0	225	225	0	274	274	0	324	324	0	90%	3%	<1%	7%	Tue May 31 2016 00:00:00 GMT+0100 (BST)	5/31/16		
Vote Leave	https://www.facebook.com/voteleave/	773	2209	"How many reasons do you need to vote to leave the EU? The UK is a great nation and it's time for us to take back control - this could be our last chance! By voting leave, we will take back control of our borders and the £350 million we hand over to the EU every week. Vote Leave on 23 June! Still Undecided? Click Here for More! Vote Leave"	3025	1000-4999	4999	1000	2999							18%	21%	<1%	26%	24%	<1%	4%	4%	<1%	1%	1%	<1%	0	0	0	0	0	0	1050	1050	0	1350	1350	0	1649	1649	0	1949	1949	0	90%	3%	<1%	7%	Tue May 31 2016 00:00:00 GMT+0100 (BST)	5/31/16		
Vote Leave	https://www.facebook.com/voteleave/	776	2210	"How many reasons do you need to vote to leave the EU? The UK is a great nation and it's time for us to take back control - this could be our last chance! By voting leave, we will take back control of our borders and the £350 million we hand over to the EU every week. Vote Leave on 23 June! Still Undecided? Click Here for More! Vote Leave"	3026	0-999	999	0	499	1%	1%		5%	6%	<1%	3%	4%	<1%	6%	6%	<1%	20%	18%	<1%	14%	14%	<1%	90	90	0	125	125	0	175	175	0	225	225	0	274	274	0	324	324	0	91%	2%	<1%	7%	Tue May 31 2016 00:00:00 GMT+0100 (BST)	5/31/16		
Vote Leave	https://www.facebook.com/voteleave/	776	2211	"How many reasons do you need to vote to leave the EU? The UK is a great nation and it's time for us to take back control - this could be our last chance! By voting leave, we will take back control of our borders and the £350 million we hand over to the EU every week. Vote Leave on 23 June! Still Undecided? Click Here for More! Vote Leave"	3026	20000-49999	49999	20000	34999	1%	1%		5%	6%	<1%	3%	4%	<1%	6%	6%	<1%	20%	18%	<1%	14%	14%	<1%	6300	6300	0	8750	8750	0	12250	12250	0	15750	15750	0	19249	19249	0	22749	22749	0	91%	2%	<1%	7%	Tue May 31 2016 00:00:00 GMT+0100 (BST)	5/31/16		
Vote Leave	https://www.facebook.com/voteleave/	776	2212	"How many reasons do you need to vote to leave the EU? The UK is a great nation and it's time for us to take back control - this could be our last chance! By voting leave, we will take back control of our borders and the £350 million we hand over to the EU every week. Vote Leave on 23 June! Still Undecided? Click Here for More! Vote Leave"	3026	0-999	999	0	499	1%	1%		5%	6%	<1%	3%	4%	<1%	6%	6%	<1%	20%	18%	<1%	14%	14%	<1%	90	90	0	125	125	0	175	175	0	225	225	0	274	274	0	324	324	0	91%	2%	<1%	7%	Tue May 31 2016 00:00:00 GMT+0100 (BST)	5/31/16		
Vote Leave	https://www.facebook.com/voteleave/	777	2213	"How many reasons do you need to vote to leave the EU? The UK is a great nation and it's time for us to take back control - this could be our last chance! By voting leave, we will take back control of our borders and the £350 million we hand over to the EU every week. Vote Leave on 23 June! Still Undecided? Click Here for More! Vote Leave"	3026	1000-4999	4999	1000	2999							15%	24%	<1%	24%	31%	<1%	2%	3%	<1%				0	0	0	0	0	0	1050	1050	0	1350	1350	0	1649	1649	0	0	0	0	91%	2%		7%	Tue May 31 2016 00:00:00 GMT+0100 (BST)	5/31/16		
Vote Leave	https://www.facebook.com/voteleave/	781	2214	"How many reasons do you need to vote to leave the EU? The UK is a great nation and it's time for us to take back control - this could be our last chance! By voting leave, we will take back control of our borders and the £350 million we hand over to the EU every week. Vote Leave on 23 June! Still Undecided? Click Here for More! Vote Leave"	3027	10000-19999	19999	10000	14999	2%	1%		5%	4%	<1%	3%	3%	<1%	7%	6%		21%	17%	<1%	17%	14%	<1%	2700	2700	0	3750	3750	0	5250	5250	0	6750	6750	0	8249	8249	0	9749	9749	0	90%	2%	<1%	7%	Tue May 31 2016 00:00:00 GMT+0100 (BST)	5/31/16		
Vote Leave	https://www.facebook.com/voteleave/	781	2215	"How many reasons do you need to vote to leave the EU? The UK is a great nation and it's time for us to take back control - this could be our last chance! By voting leave, we will take back control of our borders and the £350 million we hand over to the EU every week. Vote Leave on 23 June! Still Undecided? Click Here for More! Vote Leave"	3027	0-999	999	0	499	2%	1%		5%	4%	<1%	3%	3%	<1%	7%	6%		21%	17%	<1%	17%	14%	<1%	90	90	0	125	125	0	175	175	0	225	225	0	274	274	0	324	324	0	90%	2%	<1%	7%	Tue May 31 2016 00:00:00 GMT+0100 (BST)	5/31/16		
Vote Leave	https://www.facebook.com/voteleave/	781	2216	"How many reasons do you need to vote to leave the EU? The UK is a great nation and it's time for us to take back control - this could be our last chance! By voting leave, we will take back control of our borders and the £350 million we hand over to the EU every week. Vote Leave on 23 June! Still Undecided? Click Here for More! Vote Leave"	3027	50000-99999	99999	50000	74999	2%	1%		5%	4%	<1%	3%	3%	<1%	7%	6%		21%	17%	<1%	17%	14%	<1%	13500	13500	0	18750	18750	0	26250	26250	0	33750	33750	0	41249	41249	0	48749	48749	0	90%	2%	<1%	7%	Tue May 31 2016 00:00:00 GMT+0100 (BST)	5/31/16		
Vote Leave	https://www.facebook.com/voteleave/	781	2217	"How many reasons do you need to vote to leave the EU? The UK is a great nation and it's time for us to take back control - this could be our last chance! By voting leave, we will take back control of our borders and the £350 million we hand over to the EU every week. Vote Leave on 23 June! Still Undecided? Click Here for More! Vote Leave"	3027	0-999	999	0	499	2%	1%		5%	4%	<1%	3%	3%	<1%	7%	6%		21%	17%	<1%	17%	14%	<1%	90	90	0	125	125	0	175	175	0	225	225	0	274	274	0	324	324	0	90%	2%	<1%	7%	Tue May 31 2016 00:00:00 GMT+0100 (BST)	5/31/16		
Vote Leave	https://www.facebook.com/voteleave/	784	2218	"How many reasons do you need to vote to leave the EU? The UK is a great nation and it's time for us to take back control - this could be our last chance! By voting leave, we will take back control of our borders and the £350 million we hand over to the EU every week. Vote Leave on 23 June! Still Undecided? Click Here for More! Vote Leave"	3027	5000-9999	9999	5000	7499							17%	25%	<1%	22%	31%	<1%	2%	2%					0	0	0	0	0	0	2625	2625	0	3375	3375	0	4124	4124	0	0	0	0	90%	3%	<1%	7%	Tue May 31 2016 00:00:00 GMT+0100 (BST)	5/31/16		
